"part","source_id","action","variant","source_direction","project_direction","source_path","relative_path","frame_width","frame_height","frame_count","source_format","naming_separator","content_hash"
"cloth","17001","walk","","3","down","external/assets/source/res/object/cloth/cloth17001_walk_3.gif","cloth/cloth17001_walk_3.gif","100","100","6","gif","_","sha256:972ee512117a8425fe9848b569ee9a3d6b16c8de53f1ec7be434aefe1da06633"
"cloth","17101","die","","","","external/assets/source/res/object/cloth/cloth17101_die.gif","cloth/cloth17101_die.gif","100","100","9","gif","","sha256:eed686fad89df2639c8506726753e84cab5438221d2e8c71956e337d37285f65"
"cloth","17101","stand","","","","external/assets/source/res/object/cloth/cloth17101_stand.gif","cloth/cloth17101_stand.gif","100","100","6","gif","","sha256:4d2d77572a7b921f8e080aeaad9d0e2f5a71ed5a34cd7c219faee26a762f89dc"
"cloth","17101","walk","","0","right","external/assets/source/res/object/cloth/cloth17101_walk_0.gif","cloth/cloth17101_walk_0.gif","100","100","6","gif","_","sha256:adbe6e6db6673ea47ce8e6e4025f8fb27b78892bb3f11efb4a53f90deef19771"
"cloth","17101","walk","","1","up","external/assets/source/res/object/cloth/cloth17101_walk_1.gif","cloth/cloth17101_walk_1.gif","100","100","6","gif","_","sha256:6760eeac78a9bf18e94798ccaa16c96fa27d6c352953f850e01278e4c1134b66"
"cloth","17101","walk","","2","left","external/assets/source/res/object/cloth/cloth17101_walk_2.gif","cloth/cloth17101_walk_2.gif","100","100","6","gif","_","sha256:68e24a370a3d0af7e386215f5894afb03e687b8dfbf301ae74d9b01f55ec0f39"
"cloth","17101","walk","","3","down","external/assets/source/res/object/cloth/cloth17101_walk_3.gif","cloth/cloth17101_walk_3.gif","100","100","6","gif","_","sha256:4d2d77572a7b921f8e080aeaad9d0e2f5a71ed5a34cd7c219faee26a762f89dc"
"cloth","17201","die","","","","external/assets/source/res/object/cloth/cloth17201_die.gif","cloth/cloth17201_die.gif","100","100","6","gif","","sha256:b51f44d04360efdfe320ccfd480fca98a4e45678a5dc3ab2b4e6bbbe040ee2b9"
"cloth","17201","stand","","","","external/assets/source/res/object/cloth/cloth17201_stand.gif","cloth/cloth17201_stand.gif","100","100","6","gif","","sha256:488883ee7c97a9329d6006aa31776630d4a8ca075b00f957975f46953b6fe25a"
"cloth","17201","walk","","0","right","external/assets/source/res/object/cloth/cloth17201_walk_0.gif","cloth/cloth17201_walk_0.gif","100","100","6","gif","_","sha256:56447cd02ca0199e5e1647b90457c0cc1fdab0af590303acdf1cb7a5f4709329"
"cloth","17201","walk","","1","up","external/assets/source/res/object/cloth/cloth17201_walk_1.gif","cloth/cloth17201_walk_1.gif","100","100","6","gif","_","sha256:8831bdf653ddad2608da0229c4505bbd96858b4b7840cbe59a6942befdcfe36e"
"cloth","17201","walk","","2","left","external/assets/source/res/object/cloth/cloth17201_walk_2.gif","cloth/cloth17201_walk_2.gif","100","100","6","gif","_","sha256:8e40f90781d36bfde7bf03fa2974eaea34355442516e890b9dd76b1c290291e9"
"cloth","17201","walk","","3","down","external/assets/source/res/object/cloth/cloth17201_walk_3.gif","cloth/cloth17201_walk_3.gif","100","100","6","gif","_","sha256:488883ee7c97a9329d6006aa31776630d4a8ca075b00f957975f46953b6fe25a"
"cloth","17301","die","","","","external/assets/source/res/object/cloth/cloth17301_die.gif","cloth/cloth17301_die.gif","100","100","8","gif","","sha256:65701e2ee1b23e5bfc84cbfb590c8515d48c6df23642cb27562039cf1b394f38"
"cloth","17301","stand","","","","external/assets/source/res/object/cloth/cloth17301_stand.gif","cloth/cloth17301_stand.gif","100","100","6","gif","","sha256:2317cabc22f12b0c51d377c117cdec8c1d47b30e8d7c34b8a166751ab15a8c0e"
"cloth","17301","walk","","0","right","external/assets/source/res/object/cloth/cloth17301_walk_0.gif","cloth/cloth17301_walk_0.gif","100","100","6","gif","_","sha256:8cd6ead4dd6514931e0e960b3fa8194f6c530917e3c876f978ddde5dbb792bfd"
"cloth","17301","walk","","1","up","external/assets/source/res/object/cloth/cloth17301_walk_1.gif","cloth/cloth17301_walk_1.gif","100","100","6","gif","_","sha256:f7ea632008081ab544478526f59e78afd0457d694d10c336a42923bb3d11adee"
"cloth","17301","walk","","2","left","external/assets/source/res/object/cloth/cloth17301_walk_2.gif","cloth/cloth17301_walk_2.gif","100","100","6","gif","_","sha256:350dae2c9bdeccdd274d4030c9501e6aea3e2ae0718ec37e8aa61ff9bcd813d2"
"cloth","17301","walk","","3","down","external/assets/source/res/object/cloth/cloth17301_walk_3.gif","cloth/cloth17301_walk_3.gif","100","100","6","gif","_","sha256:2317cabc22f12b0c51d377c117cdec8c1d47b30e8d7c34b8a166751ab15a8c0e"
"cloth","17401","die","","","","external/assets/source/res/object/cloth/cloth17401_die.gif","cloth/cloth17401_die.gif","100","100","16","gif","","sha256:bbec6a382ce91426e20423b10acdd4fa5d82a7a77b15b7e3f9474113b11c114b"
"cloth","17401","stand","","","","external/assets/source/res/object/cloth/cloth17401_stand.gif","cloth/cloth17401_stand.gif","100","100","6","gif","","sha256:cb954f2521e025a3a14cdbe85e093d3b858c3578f55ab2e96285bc6432aa390e"
"cloth","17401","walk","","0","right","external/assets/source/res/object/cloth/cloth17401_walk_0.gif","cloth/cloth17401_walk_0.gif","100","100","6","gif","_","sha256:8297e36271c1533ff48ec9b3093f0d33f02f2a7daeaa15a26831e2a9749c8b5b"
"cloth","17401","walk","","1","up","external/assets/source/res/object/cloth/cloth17401_walk_1.gif","cloth/cloth17401_walk_1.gif","100","100","6","gif","_","sha256:a5439f22a40717586985ec60159b936d63c7cb9cc636f28a8f64e4738b6423f6"
"cloth","17401","walk","","2","left","external/assets/source/res/object/cloth/cloth17401_walk_2.gif","cloth/cloth17401_walk_2.gif","100","100","6","gif","_","sha256:c547385863e9fd9d96d44cd9075596c73b85b2d72050498ba5e708e6dd3dc4a3"
"cloth","17401","walk","","3","down","external/assets/source/res/object/cloth/cloth17401_walk_3.gif","cloth/cloth17401_walk_3.gif","100","100","6","gif","_","sha256:cb954f2521e025a3a14cdbe85e093d3b858c3578f55ab2e96285bc6432aa390e"
"cloth","17501","stand","","","","external/assets/source/res/object/cloth/cloth17501_stand.gif","cloth/cloth17501_stand.gif","100","100","6","gif","","sha256:1d772f6caff47e95adca489deb6b0a4401c02742b84a829f62ed99dc433b3152"
"cloth","17501","walk","","0","right","external/assets/source/res/object/cloth/cloth17501_walk_0.gif","cloth/cloth17501_walk_0.gif","100","100","6","gif","_","sha256:365f18d9793963c58e0928c31b996c614a35ffda3ac8ab26c7a17ad7fa24c6ed"
"cloth","17501","walk","","1","up","external/assets/source/res/object/cloth/cloth17501_walk_1.gif","cloth/cloth17501_walk_1.gif","100","100","6","gif","_","sha256:851f3dc9647f72000a8ff17778854290684d224efa04f643536e3fd6e603cc36"
"cloth","17501","walk","","2","left","external/assets/source/res/object/cloth/cloth17501_walk_2.gif","cloth/cloth17501_walk_2.gif","100","100","6","gif","_","sha256:b10a27727c729501794f293c1ba89bb731d9ee3111c1ca596aa59a6a4805f275"
"cloth","17501","walk","","3","down","external/assets/source/res/object/cloth/cloth17501_walk_3.gif","cloth/cloth17501_walk_3.gif","100","100","6","gif","_","sha256:1d772f6caff47e95adca489deb6b0a4401c02742b84a829f62ed99dc433b3152"
"cloth","17601","die","","","","external/assets/source/res/object/cloth/cloth17601_die.gif","cloth/cloth17601_die.gif","120","120","11","gif","","sha256:e202241c2ff90b715346743b63a3f1db7700008ede96f84e1af4ffe90ed7f557"
"cloth","17601","stand","","","","external/assets/source/res/object/cloth/cloth17601_stand.gif","cloth/cloth17601_stand.gif","120","120","6","gif","","sha256:b3bddf1ccb84a87bb9655dbe828eb73569cb65c9a45446604f1cb8861d7f8fe5"
"cloth","17601","walk","","0","right","external/assets/source/res/object/cloth/cloth17601_walk_0.gif","cloth/cloth17601_walk_0.gif","120","120","6","gif","_","sha256:4545c5a688d5dc58076b828aaf01f28fe2092925ab2ffec2f645e24a7e8a5845"
"cloth","17601","walk","","1","up","external/assets/source/res/object/cloth/cloth17601_walk_1.gif","cloth/cloth17601_walk_1.gif","120","120","6","gif","_","sha256:3850462bfe609ef34b7ba29ac0d201dbdc98ea3909014c8aefa8a89faee0a26a"
"cloth","17601","walk","","2","left","external/assets/source/res/object/cloth/cloth17601_walk_2.gif","cloth/cloth17601_walk_2.gif","120","120","6","gif","_","sha256:a3f8a295c444dd9d63cd2606599eabc6932349a995df2a6ccec666a2427e6062"
"cloth","17601","walk","","3","down","external/assets/source/res/object/cloth/cloth17601_walk_3.gif","cloth/cloth17601_walk_3.gif","120","120","6","gif","_","sha256:b3bddf1ccb84a87bb9655dbe828eb73569cb65c9a45446604f1cb8861d7f8fe5"
"cloth","17701","die","","","","external/assets/source/res/object/cloth/cloth17701_die.gif","cloth/cloth17701_die.gif","120","192","9","gif","","sha256:c9e2004977d487176ca8065b8bda915e1af99238f38b5842cfaec22ed8097a7b"
"cloth","17701","stand","","","","external/assets/source/res/object/cloth/cloth17701_stand.gif","cloth/cloth17701_stand.gif","120","120","6","gif","","sha256:f9db9542db4003b6740db2f951927471a253d5e7832fcf03327271f8704c382f"
"cloth","17701","walk","","0","right","external/assets/source/res/object/cloth/cloth17701_walk_0.gif","cloth/cloth17701_walk_0.gif","120","120","6","gif","_","sha256:e9c36974f846dae60e91d5ff133f7c414e07336f584c821a9d8fb380ae1a9105"
"cloth","17701","walk","","1","up","external/assets/source/res/object/cloth/cloth17701_walk_1.gif","cloth/cloth17701_walk_1.gif","120","120","6","gif","_","sha256:07de253b386e29ceae0ff8e96db85cce13a9cc473ef6234281694dee143fbd5d"
"cloth","17701","walk","","2","left","external/assets/source/res/object/cloth/cloth17701_walk_2.gif","cloth/cloth17701_walk_2.gif","120","120","6","gif","_","sha256:28354a066b8b0b082b552647a39e574ef5fb1d48c3124fc642a4501dd7404da8"
"cloth","17701","walk","","3","down","external/assets/source/res/object/cloth/cloth17701_walk_3.gif","cloth/cloth17701_walk_3.gif","120","120","6","gif","_","sha256:f9db9542db4003b6740db2f951927471a253d5e7832fcf03327271f8704c382f"
"cloth","17801","stand","","","","external/assets/source/res/object/cloth/cloth17801_stand.gif","cloth/cloth17801_stand.gif","120","120","6","gif","","sha256:e86ce86c22bae169cce5ba0d98c556c81908804d64f215a43703805573191442"
"cloth","17801","walk","","0","right","external/assets/source/res/object/cloth/cloth17801_walk_0.gif","cloth/cloth17801_walk_0.gif","120","120","6","gif","_","sha256:c84ff7871c0ca1a0c4ef5c9822209cb12bc9401ae4163d680abd79207325b799"
"cloth","17801","walk","","1","up","external/assets/source/res/object/cloth/cloth17801_walk_1.gif","cloth/cloth17801_walk_1.gif","120","120","6","gif","_","sha256:31e298cf9010281015f6412cc321c052be6e04c131416a5f15b1b873d3ae3206"
"cloth","17801","walk","","2","left","external/assets/source/res/object/cloth/cloth17801_walk_2.gif","cloth/cloth17801_walk_2.gif","120","120","6","gif","_","sha256:7b658f2758c683122ebc1bca6a9364f296ce3f91623229f1433b1a5d9b6991bb"
"cloth","17801","walk","","3","down","external/assets/source/res/object/cloth/cloth17801_walk_3.gif","cloth/cloth17801_walk_3.gif","120","120","6","gif","_","sha256:e86ce86c22bae169cce5ba0d98c556c81908804d64f215a43703805573191442"
"cloth","17901","die","","","","external/assets/source/res/object/cloth/cloth17901_die.gif","cloth/cloth17901_die.gif","120","192","9","gif","","sha256:a820470beee313ae8517f261e9853d4059db3845c0de80d905346e5f342904af"
"cloth","17901","stand","","","","external/assets/source/res/object/cloth/cloth17901_stand.gif","cloth/cloth17901_stand.gif","120","120","6","gif","","sha256:321c552b3bd64ff3a0664425f5ff7dc280247e3604f7d814ac30e31c1dbd6a9c"
"cloth","17901","walk","","0","right","external/assets/source/res/object/cloth/cloth17901_walk_0.gif","cloth/cloth17901_walk_0.gif","120","120","6","gif","_","sha256:3cfe4b5cf9c3c1b0811e053e0cc1578d53a5a689a2d6098053afdb9ebad87498"
"cloth","17901","walk","","1","up","external/assets/source/res/object/cloth/cloth17901_walk_1.gif","cloth/cloth17901_walk_1.gif","120","120","6","gif","_","sha256:6d75973335bda049229014c007d41f0f41e4d53676f16204671b6ecd11c351c3"
"cloth","17901","walk","","2","left","external/assets/source/res/object/cloth/cloth17901_walk_2.gif","cloth/cloth17901_walk_2.gif","120","120","6","gif","_","sha256:3f805d22b0591c5da8176a3d400add3d25e158eb0acf4c567c80288ee6ed615e"
"cloth","17901","walk","","3","down","external/assets/source/res/object/cloth/cloth17901_walk_3.gif","cloth/cloth17901_walk_3.gif","120","120","6","gif","_","sha256:321c552b3bd64ff3a0664425f5ff7dc280247e3604f7d814ac30e31c1dbd6a9c"
"cloth","18001","die","","","","external/assets/source/res/object/cloth/cloth18001_die.gif","cloth/cloth18001_die.gif","120","192","9","gif","","sha256:b58aa7f5cfd5111dff550ccd7904474a3f1a250be7f512d01eae663508362c5b"
"cloth","18001","stand","","","","external/assets/source/res/object/cloth/cloth18001_stand.gif","cloth/cloth18001_stand.gif","120","120","6","gif","","sha256:ef4bb013682d4dc9b7e9a6e14a9a0749b4ce358fd3ff024a105b41d5806ff43c"
"cloth","18001","walk","","0","right","external/assets/source/res/object/cloth/cloth18001_walk_0.gif","cloth/cloth18001_walk_0.gif","120","120","6","gif","_","sha256:decdc1a2ee586b4b0f403ce34673fc7d7c59e9d3a418cd1ba8e9457a7fa0c491"
"cloth","18001","walk","","1","up","external/assets/source/res/object/cloth/cloth18001_walk_1.gif","cloth/cloth18001_walk_1.gif","120","120","6","gif","_","sha256:d1fd5f40059b7495fb9ade4d5032469c0af52c0d6777fded34a068d39082af47"
"cloth","18001","walk","","2","left","external/assets/source/res/object/cloth/cloth18001_walk_2.gif","cloth/cloth18001_walk_2.gif","120","120","6","gif","_","sha256:fa77dab52134990fd49c5236c431a3fefadaceec6dc55eb2e8d6c89d826edd67"
"cloth","18001","walk","","3","down","external/assets/source/res/object/cloth/cloth18001_walk_3.gif","cloth/cloth18001_walk_3.gif","120","120","6","gif","_","sha256:ef4bb013682d4dc9b7e9a6e14a9a0749b4ce358fd3ff024a105b41d5806ff43c"
"cloth","18101","die","","","","external/assets/source/res/object/cloth/cloth18101_die.gif","cloth/cloth18101_die.gif","120","192","9","gif","","sha256:7c514b58aae46016a6cfb9c3901a910a21d96f5002ae16d4a8d25b0427ce66c3"
"cloth","18101","stand","","","","external/assets/source/res/object/cloth/cloth18101_stand.gif","cloth/cloth18101_stand.gif","120","120","6","gif","","sha256:de5a3f84bde1a8d1b83bf61a95d887fcd7564736ba4cade052a2ae868a2a16ba"
"cloth","18101","walk","","0","right","external/assets/source/res/object/cloth/cloth18101_walk_0.gif","cloth/cloth18101_walk_0.gif","120","120","6","gif","_","sha256:e2d41bff928019c5ac7cf52cae7973ce0ce9483696baa7f0a156fb7054f54570"
"cloth","18101","walk","","1","up","external/assets/source/res/object/cloth/cloth18101_walk_1.gif","cloth/cloth18101_walk_1.gif","120","120","6","gif","_","sha256:69eb749123985867d765c82d904e89f968d2ee08fd08aa6987f083078017e0f7"
"cloth","18101","walk","","2","left","external/assets/source/res/object/cloth/cloth18101_walk_2.gif","cloth/cloth18101_walk_2.gif","120","120","6","gif","_","sha256:61271e1e24fc37c6a26a89dfb7f6095e5843b265156bfd4e678546410153a2e9"
"cloth","18101","walk","","3","down","external/assets/source/res/object/cloth/cloth18101_walk_3.gif","cloth/cloth18101_walk_3.gif","120","120","6","gif","_","sha256:de5a3f84bde1a8d1b83bf61a95d887fcd7564736ba4cade052a2ae868a2a16ba"
"cloth","18201","die","","","","external/assets/source/res/object/cloth/cloth18201_die.gif","cloth/cloth18201_die.gif","100","100","12","gif","","sha256:7f3ab5f179043e4a210cd760529cd6ea6339e2da5ad51301f1c3ea1cfcdda68d"
"cloth","18201","stand","","","","external/assets/source/res/object/cloth/cloth18201_stand.gif","cloth/cloth18201_stand.gif","100","100","6","gif","","sha256:04fd516d358d3f78c74eede0d582e0b18530beb75e04d30cf583cf07821a495a"
"cloth","18201","walk","","0","right","external/assets/source/res/object/cloth/cloth18201_walk_0.gif","cloth/cloth18201_walk_0.gif","100","100","6","gif","_","sha256:9dae46b44111cd431a4fac363933e5c5201b81591b42ce02e612558069eadb01"
"cloth","18201","walk","","1","up","external/assets/source/res/object/cloth/cloth18201_walk_1.gif","cloth/cloth18201_walk_1.gif","100","100","6","gif","_","sha256:7eaa98d03974ce0951075bfc890d261649b2f6d24cd69c0f8711f228a880410d"
"cloth","18201","walk","","2","left","external/assets/source/res/object/cloth/cloth18201_walk_2.gif","cloth/cloth18201_walk_2.gif","100","100","6","gif","_","sha256:7f214b807f641d337dfe88c1b3e3750aac88e0da397dbd1341f164b0569daa74"
"cloth","18201","walk","","3","down","external/assets/source/res/object/cloth/cloth18201_walk_3.gif","cloth/cloth18201_walk_3.gif","100","100","6","gif","_","sha256:04fd516d358d3f78c74eede0d582e0b18530beb75e04d30cf583cf07821a495a"
"cloth","18301","die","","","","external/assets/source/res/object/cloth/cloth18301_die.gif","cloth/cloth18301_die.gif","100","100","6","gif","","sha256:d9a1b580da18e456596ea2c851e952b0083a9973a22d6134ce640e8fa0314f5d"
"cloth","18301","stand","","","","external/assets/source/res/object/cloth/cloth18301_stand.gif","cloth/cloth18301_stand.gif","100","100","6","gif","","sha256:18fb4d80c0338de4584b8d71c883ab0a4463564abc1067b2ac12fed96de14efe"
"cloth","18301","walk","","0","right","external/assets/source/res/object/cloth/cloth18301_walk_0.gif","cloth/cloth18301_walk_0.gif","100","100","6","gif","_","sha256:7cf68ae03e030a472b55b772d4176e618ba6ce068e23a6a0d697daf2ae4ddb42"
"cloth","18301","walk","","1","up","external/assets/source/res/object/cloth/cloth18301_walk_1.gif","cloth/cloth18301_walk_1.gif","100","100","6","gif","_","sha256:cdd6df4fbafab5b37c1a088e5cd7fe1f0fc7fa325ef9ad0a299b45cf78ccfcd0"
"cloth","18301","walk","","2","left","external/assets/source/res/object/cloth/cloth18301_walk_2.gif","cloth/cloth18301_walk_2.gif","100","100","6","gif","_","sha256:8e4bda07b0a63c39f4fabdda5d706c848100d5c568d8f71a413c23130e0ae35d"
"cloth","18301","walk","","3","down","external/assets/source/res/object/cloth/cloth18301_walk_3.gif","cloth/cloth18301_walk_3.gif","100","100","6","gif","_","sha256:18fb4d80c0338de4584b8d71c883ab0a4463564abc1067b2ac12fed96de14efe"
"cloth","18401","die","","","","external/assets/source/res/object/cloth/cloth18401_die.gif","cloth/cloth18401_die.gif","100","100","6","gif","","sha256:6629821fd85704f15bd0a54fff71123878a07fa7cae890712c2e3aaed9ea5308"
"cloth","18401","stand","","","","external/assets/source/res/object/cloth/cloth18401_stand.gif","cloth/cloth18401_stand.gif","100","100","6","gif","","sha256:0c7ba71ee0b77f067f81ec5d45489542ce905236b2855eb4f8defef9bbb8e06c"
"cloth","18401","walk","","0","right","external/assets/source/res/object/cloth/cloth18401_walk_0.gif","cloth/cloth18401_walk_0.gif","100","100","6","gif","_","sha256:b9603af64aa0aa9a83a23037e796c768be47bbb9934a6b03653d08b916036009"
"cloth","18401","walk","","1","up","external/assets/source/res/object/cloth/cloth18401_walk_1.gif","cloth/cloth18401_walk_1.gif","100","100","6","gif","_","sha256:be5f4573d6ccfbe6a45858ab5205459434484712303ccce43caa66462928fe08"
